1.46875	0	0
1.475	0	0.01
1.48125	0	0
1.4875	0	0
1.49375	0	0
1.5	0	0.01
1.50625	0	0
1.5125	0	0
1.51875	0	0
1.525	0	0.01
1.53125	0	0
1.5375	0	0
1.54375	0	0
1.55	0	0
1.55625	0	0
1.5625	0	0
1.56875	0	0
1.575	0	0
1.58125	0	0
1.5875	0	0
1.59375	0	0
1.6	0	0
1.60625	0	0
1.6125	0	0.01
1.61875	0	0
1.625	0	0
1.63125	0	0
1.6375	0	0
1.64375	0	0
1.65	0	0
1.65625	0	0
1.6625	0	0
1.66875	0	0
1.675	0	0
1.68125	0	0
1.6875	0	0
1.69375	0	0
1.7	0	0
1.70625	0	0
1.7125	0	0.01
1.71875	0	0
1.725	0	0
1.73125	0	0
1.7375	0	0
1.74375	0	0
1.75	0	0.01
1.75625	0	0
1.7625	0	0
1.76875	0	0
1.775	0	0
1.78125	0	0
1.7875	0	0.01
1.79375	0	0
1.8	0	0
1.80625	0	0.01
1.8125	0	0
1.81875	0	0
1.825	0	0
1.83125	0	0
1.8375	0	0.01
1.84375	0	0
1.85	0	0
1.85625	0	0
1.8625	0	0.01
1.86875	0	0
1.875	0	0
1.88125	0	0
1.8875	0	0
1.89375	0	0
1.9	0	0
1.90625	0	0
1.9125	0	0.01
1.91875	0	0
1.925	0	0.01
1.93125	0	0
1.9375	0	0
1.94375	0	0.01
1.95	0	0
1.95625	0	0
1.9625	0	0.01
1.96875	0	0
1.975	0	0.01
1.98125	0	0
1.9875	0	0
1.99375	0	0
2	0	0
2.00625	0	0
2.0125	0	0
2.01875	0	0
2.025	0	0
2.03125	0	0
2.0375	0	0
2.04375	0	0
2.05	0	0
2.05625	0	0
2.0625	0	0
2.06875	0	0
2.075	0	0
2.08125	0	0
2.0875	0	0
2.09375	0	0
2.1	0	0.01
2.10625	0	0.01
2.1125	0	0
2.11875	0	0
2.125	0	0
2.13125	0	0
2.1375	0	0
2.14375	0	0
2.15	0	0.01
2.15625	0	0.01
2.1625	0	0.01
2.16875	0	0
2.175	0	0.01
2.18125	0	0
2.1875	0	0.01
2.19375	0	0.01
2.2	0	0.01
2.20625	0	0
2.2125	0	0.01
2.21875	0	0
2.225	0	0
2.23125	0	0
2.2375	0	0
2.24375	0	0
2.25	0	0
2.25625	0	0
2.2625	0	0
2.26875	0	0
2.275	0	0
2.28125	0	0
2.2875	0	0
2.29375	0	0
2.3	0	0.01
2.30625	0	0
2.3125	0	0
2.31875	0	0
2.325	0	0
2.33125	0	0
2.3375	0	0
2.34375	0	0
2.35	0	0
2.35625	0	0
2.3625	0	0.01
2.36875	0	0
2.375	0	0
2.38125	0	0
2.3875	0	0
2.39375	0	0
2.4	0	0
2.40625	0	0
2.4125	0	0
2.41875	0	0
2.425	0	0.01
2.43125	0	0
2.4375	0	0
2.44375	0	0
2.45	0	0
2.45625	0	0
2.4625	0	0
2.46875	0	0
2.475	0	0
2.48125	0	0
2.4875	0	0
2.49375	0	0
2.5	0	0
2.50625	0	0
2.5125	0	0
2.51875	0	0
2.525	0	0
2.53125	0	0.01
2.5375	0	0
2.54375	0	0.01
2.55	0	0
2.55625	0	0
2.5625	0	0
2.56875	0	0
2.575	0	0
2.58125	0	0
2.5875	0	0
2.59375	0	0
2.6	0	0
2.60625	0	0
2.6125	0	0.01
2.61875	0	0
2.625	0	0
2.63125	0	0
2.6375	0	-0.01
2.64375	0	0
2.65	0	0
2.65625	0	0
2.6625	0	0
2.66875	0	0
2.675	0	0.01
2.68125	0	0
2.6875	0	-0.01
2.69375	0	0
2.7	0	0
2.70625	0	0
2.7125	0	0
2.71875	0	0
2.725	0	0
2.73125	0	0
2.7375	0	0
2.74375	0	0
2.75	0	0
2.75625	0	0.01
2.7625	0	0.01
2.76875	0	0
2.775	0	0.01
2.78125	0	0
2.7875	0	0
2.79375	0	0
2.8	0	0
2.80625	0	0
2.8125	0	0
2.81875	0	0.01
2.825	0	0
2.83125	0	0
2.8375	0	0
2.84375	0	0
2.85	0	0
2.85625	0	0
2.8625	0	0
2.86875	0	0
2.875	0	0.01
2.88125	0	0
2.8875	0	0
2.89375	0	0
2.9	0	0.01
2.90625	0	0
2.9125	0	0.01
2.91875	0	0
2.925	0	0
2.93125	0	0
2.9375	0	0
2.94375	0	0
2.95	0	0
2.95625	0	0
2.9625	0	0
2.96875	0	0
2.975	0	0
2.98125	0	0.01
2.9875	0	0
2.99375	0	0.01
3	0	0.01
3.00625	0	0
3.0125	0	0
3.01875	0	0
3.025	0	0
3.03125	0	0.01
3.0375	0	0
3.04375	0	0
3.05	0	0.01
3.05625	0	0
3.0625	0	0
3.06875	0	0
3.075	0	0
3.08125	0	0.01
3.0875	0	0
3.09375	0	0.01
3.1	0	0
3.10625	0	0.01
3.1125	0	0.01
3.11875	0	0
3.125	0	0
3.13125	0	0.01
3.1375	0	0.01
3.14375	0	0
3.15	0	0
3.15625	0	0.01
3.1625	0	0
3.16875	0	0
3.175	0	0
3.18125	0	-0.01
3.1875	0	0
3.19375	0	0
3.2	0	0
3.20625	0	0
3.2125	0	0
3.21875	0	0
3.225	0	0.01
3.23125	0	0
3.2375	0	0
3.24375	0	0
3.25	0	0.01
3.25625	0	0
3.2625	0	0
3.26875	0	0
3.275	0	0
3.28125	0	0
3.2875	0	0
3.29375	0	0
3.3	0	0.01
3.30625	0	0
3.3125	0	0
3.31875	0	0
3.325	0	0
3.33125	0	0
3.3375	0	0
3.34375	0	0
3.35	0	0.01
3.35625	0	0
3.3625	0	0
3.36875	0	-0.01
3.375	0	0.01
3.38125	0	0
3.3875	0	0
3.39375	0	0
3.4	0	0
3.40625	0	0
3.4125	0	0
3.41875	0	0
3.425	0	0
3.43125	0	0
3.4375	0	0
3.44375	0	0
3.45	0	0
3.45625	0	0
3.4625	0	0
3.46875	0	0
3.475	0	0
3.48125	0	0
3.4875	0	0.01
3.49375	0	-0.01
3.5	0	0
3.50625	0	0
3.5125	0	0.01
3.51875	0	0
3.525	0	0.01
3.53125	0	0
3.5375	0	0
3.54375	0	0
3.55	0	0
3.55625	0	0
3.5625	0	0
3.56875	0	0
3.575	0	0
3.58125	0	0
3.5875	0	0
3.59375	0	0
3.6	0	0.01
3.60625	0	0
3.6125	0	0
3.61875	0	0
3.625	0	0.01
3.63125	0	0
3.6375	0	0.01
3.64375	0	0
3.65	0	0
3.65625	0	0
3.6625	0	0.01
3.66875	0	0.01
3.675	0	0
3.68125	0	0
3.6875	0	0
3.69375	0	0.01
3.7	0	0
3.70625	0	0
3.7125	0	0
3.71875	0	0
3.725	0	0
3.73125	0	0
3.7375	0	0.01
3.74375	0	0
3.75	0	0.01
3.75625	0	0
3.7625	0	0.01
3.76875	0	0
3.775	0	0.01
3.78125	0	0
3.7875	0	0.01
3.79375	0	0
3.8	0	0
3.80625	0	0
3.8125	0	0
3.81875	0	0
3.825	0	0
3.83125	0	0
3.8375	0	0
3.84375	0	0
3.85	0	0.01
3.85625	0	0
3.8625	0	0
3.86875	0	0
3.875	0	0
3.88125	0	0
3.8875	0	0
3.89375	0	0
3.9	0	0
3.90625	0	0
3.9125	0	0
3.91875	0	0
3.925	0	0
3.93125	0	0
3.9375	0	0.01
3.94375	0	0
3.95	0	0
3.95625	0	0
3.9625	0	0.01
3.96875	0	0
3.975	0	0
3.98125	0	0
3.9875	0	0
3.99375	0	0
4	0	0
4.00625	0	0
4.0125	0	0
4.01875	0	0
4.025	0	0
4.03125	0	0
4.0375	0	0
4.04375	0	0
4.05	0	-0.01
4.05625	0	0
4.0625	0	0.01
4.06875	0	0
4.075	0	0
4.08125	0	0
4.0875	0	0
4.09375	0	0
4.1	0	0
4.10625	0	0
4.1125	0	0
4.11875	0	0
4.125	0	0.01
4.13125	0	0
4.1375	0	0
4.14375	0	0
4.15	0	0
4.15625	0	0
4.1625	0	0
4.16875	0	0
4.175	0	0
4.18125	0	0
4.1875	0	0
4.19375	0	0
4.2	0	0
4.20625	0	0
4.2125	0	0
4.21875	0	0
4.225	0	0
4.23125	0	0
4.2375	0	0
4.24375	0	0
4.25	0	0
4.25625	0	0
4.2625	0	0.01
4.26875	0	0
4.275	0	0.01
4.28125	0	0
4.2875	0	0
4.29375	0	-0.01
4.3	0	0.01
4.30625	0	0
4.3125	0	0.01
4.31875	0	0
4.325	0	0
4.33125	0	0
4.3375	0	0
4.34375	0	0
4.35	0	0
4.35625	0	0
4.3625	0	0.01
4.36875	0	0
4.375	0	0
4.38125	0	0
4.3875	0	0
4.39375	0	0
4.4	0	0.01
4.40625	0	0
4.4125	0	0
4.41875	0	0.01
4.425	0	0
4.43125	0	0
4.4375	0	0
4.44375	0	0
4.45	0	0
4.45625	0	0
4.4625	0	0.01
4.46875	0	0
4.475	0	0
4.48125	0	0
4.4875	0	0
4.49375	0	0
4.5	0	0
4.50625	0	0
4.5125	0	0
4.51875	0	0
4.525	0	0
4.53125	0	0
4.5375	0	0
4.54375	0	0
4.55	0	0.01
4.55625	0	0
4.5625	0	0
4.56875	0	0
4.575	0	0
4.58125	0	0
4.5875	0	0
4.59375	0	0
4.6	0	0
4.60625	0	0
4.6125	0	0
4.61875	0	0
4.625	0	0
4.63125	0	0
4.6375	0	0
4.64375	0	0
4.65	0	0
4.65625	0	0
4.6625	0	0
4.66875	0	0
4.675	0	0
4.68125	0	0.01
4.6875	0	0.01
4.69375	0	-0.01
4.7	0	0.02
4.70625	0	0.01
4.7125	0	0
4.71875	0	0
4.725	0	0
4.73125	0	0
4.7375	0	0
4.74375	0	0
4.75	0	0.01
4.75625	0	0
4.7625	0	0.01
4.76875	0	0
4.775	0	0
4.78125	0	0
4.7875	0	0
4.79375	0	0
4.8	0	0
4.80625	0	0
4.8125	0	0.01
4.81875	0	0
4.825	0	0
4.83125	0	0
4.8375	0	0
4.84375	0	0
4.85	0	0.01
4.85625	0	0
4.8625	0	0.01
4.86875	0	0
4.875	0	0
4.88125	0	0
4.8875	0	0.01
4.89375	0	0
4.9	0	0.01
4.90625	0	0
4.9125	0	0
4.91875	0	0
4.925	0	0.01
4.93125	0	0
4.9375	0	0
4.94375	0	0
4.95	0	0.01
4.95625	0	0
4.9625	0	0
4.96875	0	0
4.975	0	0.01
4.98125	0	0
4.9875	0	0
4.99375	0	0
5	0	0
5.00625	0	0
5.0125	0	0
5.01875	0	0
5.025	0	0
5.03125	0	0
5.0375	0	0
5.04375	0	0
5.05	0	0
5.05625	0	0
5.0625	0	0
5.06875	0	0
5.075	0	0
5.08125	0	0
5.0875	0	0
5.09375	0	0
5.1	0	0
5.10625	0	-0.01
5.1125	0	0
5.11875	0	0
5.125	0	0
5.13125	0	0
5.1375	0	0
5.14375	0	0
5.15	0	0
5.15625	0	0
5.1625	0	0
5.16875	0	0
5.175	0	0
5.18125	0	0
5.1875	0	0
5.19375	0	0
5.2	0	0
5.20625	0	0
5.2125	0	0
5.21875	0	0
5.225	0	0.01
5.23125	0	0
5.2375	0	0
5.24375	0	0
5.25	0	0
5.25625	0	0
5.2625	0	0.01
5.26875	0	0
5.275	0	0
5.28125	0	0
5.2875	0	0
5.29375	0	0
5.3	0	0.01
5.30625	0	0
5.3125	0	0.01
5.31875	0	0
5.325	0	0
5.33125	0	0
5.3375	0	0
5.34375	0	0
5.35	0	0.01
5.35625	0	0.01
5.3625	0	0
5.36875	0	0
5.375	0	0.01
5.38125	0	0
5.3875	0	0
5.39375	0	0
5.4	0	0
5.40625	0	0
5.4125	0	0
5.41875	0	0
5.425	0	0
5.43125	0	0
5.4375	0	0
5.44375	0	0.01
5.45	0	0
5.45625	0	0.01
5.4625	0	0
5.46875	0	0
5.475	0	0
5.48125	0	0
5.4875	0	0.01
5.49375	0	0.01
5.5	0	0.01
5.50625	0	0
5.5125	0	0
5.51875	0	0
5.525	0	0.01
5.53125	0	0
5.5375	0	0
5.54375	0	0
5.55	0	0
5.55625	0	0
5.5625	0	0
5.56875	0	0
5.575	0	0
5.58125	0	0
5.5875	0	0
5.59375	0	0
5.6	0	0
5.60625	0	0
5.6125	0	0.01
5.61875	0	0
5.625	0	0
5.63125	0	0
5.6375	0	0
5.64375	0	0
5.65	0	0
5.65625	0	0
5.6625	0	0.01
5.66875	0	0
5.675	0	0
5.68125	0	0
5.6875	0	0
5.69375	0	0
5.7	0	0
5.70625	0	0
5.7125	0	0
5.71875	0	0
5.725	0	0
5.73125	0	0
5.7375	0	0
5.74375	0	0
5.75	0	0
5.75625	0	0
5.7625	0	0
5.76875	0	0
5.775	0	0.01
5.78125	0	0
5.7875	0	0
5.79375	0	0.01
5.8	0	0
5.80625	0	0
5.8125	0	0
5.81875	0	0
5.825	0	0
5.83125	0	0
5.8375	0	0
5.84375	0	0
5.85	0	0
5.85625	0	0
5.8625	0	0
5.86875	0	0.01
5.875	0	0
5.88125	0	0
5.8875	0	0
5.89375	0	0
5.9	0	0
5.90625	0	0
5.9125	0	0
5.91875	0	0.01
5.925	0	0
5.93125	0	0
5.9375	0	0
5.94375	0	0
5.95	0	0
5.95625	0	0
5.9625	0	0.01
5.96875	0	0.01
5.975	0	0
5.98125	0	0
5.9875	0	0
5.99375	0	0
6	0	0.01
6.00625	0	0
6.0125	0	0
6.01875	0	0
6.025	0	0
6.03125	0	0
6.0375	0	0
6.04375	0	0
6.05	0	0
6.05625	0	0
6.0625	0	0
6.06875	0	0
6.075	0	0
6.08125	0	0
6.0875	0	0
6.09375	0	0
6.1	0	0.01
6.10625	0	0
6.1125	0	0
6.11875	0	0
6.125	0	0
6.13125	0	0
6.1375	0	0
6.14375	0	0
6.15	0	0
6.15625	0	0
6.1625	0	0
6.16875	0	0
6.175	0	0
6.18125	0	0
6.1875	0	0
6.19375	0	0
6.2	0	0.01
6.20625	0	0.01
6.2125	0	0
6.21875	0	0
6.225	0	0
6.23125	0	0
6.2375	0	0.01
6.24375	0	0
6.25	0	0
6.25625	0	0
6.2625	0	0
6.26875	0	0
6.275	0	0
6.28125	0	0
6.2875	0	0
6.29375	12	0
6.3	12	0
6.30625	12	0.23
6.3125	12	0.39
6.31875	12	0.51
6.325	12	0.62
6.33125	12	0.73
6.3375	12	0.83
6.34375	12	0.91
6.35	12	1
6.35625	12	1.07
6.3625	12	1.14
6.36875	12	1.22
6.375	12	1.26
6.38125	12	1.3
6.3875	12	1.29
6.39375	12	1.29
6.4	12	1.29
6.40625	12	1.29
6.4125	12	1.27
6.41875	12	1.27
6.425	12	1.16
6.43125	12	1.05
6.4375	12	0.95
6.44375	12	0.85
6.45	12	0.78
6.45625	12	0.72
6.4625	12	0.69
6.46875	12	0.66
6.475	12	0.63
6.48125	12	0.6
6.4875	12	0.58
6.49375	12	0.55
6.5	12	0.53
6.50625	12	0.52
6.5125	12	0.49
6.51875	12	0.49
6.525	12	0.49
6.53125	12	0.48
6.5375	12	0.46
6.54375	12	0.46
6.55	12	0.45
6.55625	12	0.45
6.5625	12	0.45
6.56875	12	0.45
6.575	12	0.45
6.58125	12	0.45
6.5875	12	0.45
6.59375	12	0.45
6.6	12	0.45
6.60625	12	0.46
6.6125	12	0.45
6.61875	12	0.46
6.625	12	0.46
6.63125	12	0.47
6.6375	12	0.46
6.64375	12	0.48
6.65	12	0.47
6.65625	12	0.47
6.6625	12	0.47
6.66875	12	0.48
6.675	12	0.47
6.68125	12	0.48
6.6875	12	0.48
6.69375	12	0.48
6.7	12	0.48
6.70625	12	0.49
6.7125	12	0.49
6.71875	12	0.49
6.725	12	0.49
6.73125	12	0.49
6.7375	12	0.49
6.74375	12	0.5
6.75	12	0.49
6.75625	12	0.5
6.7625	12	0.51
6.76875	12	0.51
6.775	12	0.51
6.78125	12	0.52
6.7875	12	0.52
6.79375	12	0.53
6.8	12	0.53
6.80625	12	0.54
6.8125	12	0.54
6.81875	12	0.53
6.825	12	0.54
6.83125	12	0.55
6.8375	12	0.56
6.84375	12	0.56
6.85	12	0.56
6.85625	12	0.58
6.8625	12	0.58
6.86875	12	0.59
6.875	12	0.59
6.88125	12	0.59
6.8875	12	0.6
6.89375	12	0.61
6.9	12	0.61
6.90625	12	0.62
6.9125	12	0.62
6.91875	12	0.62
6.925	12	0.62
6.93125	12	0.63
6.9375	12	0.63
6.94375	12	0.64
6.95	12	0.65
6.95625	12	0.65
6.9625	12	0.65
6.96875	12	0.65
6.975	12	0.65
6.98125	12	0.66
6.9875	12	0.66
6.99375	12	0.66
7	12	0.66
7.00625	12	0.67
7.0125	12	0.67
7.01875	12	0.67
7.025	12	0.67
7.03125	12	0.67
7.0375	12	0.68
7.04375	12	0.68
7.05	12	0.68
7.05625	12	0.68
7.0625	12	0.69
7.06875	12	0.69
7.075	12	0.69
7.08125	12	0.7
7.0875	12	0.7
7.09375	12	0.7
7.1	12	0.7
7.10625	12	0.71
7.1125	12	0.7
7.11875	12	0.71
7.125	12	0.71
7.13125	12	0.72
7.1375	12	0.71
7.14375	12	0.72
7.15	12	0.71
7.15625	12	0.73
7.1625	12	0.72
7.16875	12	0.73
7.175	12	0.73
7.18125	12	0.74
7.1875	12	0.73
7.19375	12	0.73
7.2	12	0.73
7.20625	12	0.74
7.2125	12	0.74
7.21875	12	0.74
7.225	12	0.74
7.23125	12	0.76
7.2375	12	0.76
7.24375	12	0.76
7.25	12	0.77
7.25625	12	0.76
7.2625	12	0.76
7.26875	12	0.77
7.275	12	0.77
7.28125	12	0.77
7.2875	12	0.77
7.29375	12	0.78
7.3	12	0.78
7.30625	12	0.78
7.3125	12	0.79
7.31875	12	0.78
7.325	12	0.78
7.33125	12	0.78
7.3375	12	0.79
7.34375	12	0.79
7.35	12	0.79
7.35625	12	0.8
7.3625	12	0.79
7.36875	12	0.79
7.375	12	0.79
7.38125	12	0.8
7.3875	12	0.8
7.39375	12	0.81
7.4	12	0.8
7.40625	12	0.81
7.4125	12	0.8
7.41875	12	0.8
7.425	12	0.8
7.43125	12	0.81
7.4375	12	0.8
7.44375	12	0.81
7.45	12	0.81
7.45625	12	0.8
7.4625	12	0.81
7.46875	12	0.81
7.475	12	0.81
7.48125	12	0.81
7.4875	12	0.82
7.49375	12	0.81
7.5	12	0.81
7.50625	12	0.8
7.5125	12	0.8
7.51875	12	0.8
7.525	12	0.8
7.53125	12	0.8
7.5375	12	0.8
7.54375	12	0.8
7.55	12	0.79
7.55625	12	0.79
7.5625	12	0.79
7.56875	12	0.79
7.575	12	0.8
7.58125	12	0.79
7.5875	12	0.8
7.59375	12	0.81
7.6	12	0.82
7.60625	12	0.83
7.6125	12	0.83
7.61875	12	0.84
7.625	12	0.84
7.63125	12	0.85
7.6375	12	0.86
7.64375	12	0.87
7.65	12	0.87
7.65625	12	0.88
7.6625	12	0.88
7.66875	12	0.88
7.675	12	0.88
7.68125	12	0.89
7.6875	12	0.9
7.69375	12	0.89
7.7	12	0.9
7.70625	12	0.89
7.7125	12	0.89
7.71875	12	0.87
7.725	12	0.89
7.73125	12	0.88
7.7375	12	0.88
7.74375	12	0.87
7.75	12	0.87
7.75625	12	0.87
7.7625	12	0.86
7.76875	12	0.85
7.775	12	0.86
7.78125	12	0.85
7.7875	12	0.85
7.79375	12	0.84
7.8	12	0.85
7.80625	12	0.84
7.8125	12	0.83
7.81875	12	0.83
7.825	12	0.83
7.83125	12	0.82
7.8375	12	0.83
7.84375	12	0.83
7.85	12	0.83
7.85625	12	0.82
7.8625	12	0.8
7.86875	12	0.79
7.875	12	0.79
7.88125	12	0.77
7.8875	12	0.78
7.89375	12	0.77
7.9	12	0.77
7.90625	12	0.77
7.9125	12	0.76
7.91875	12	0.76
7.925	12	0.76
7.93125	12	0.77
7.9375	12	0.74
7.94375	12	0.76
7.95	12	0.74
7.95625	12	0.76
7.9625	12	0.74
7.96875	12	0.76
7.975	12	0.76
7.98125	12	0.74
7.9875	12	0.74
7.99375	12	0.76
8	12	0.74
8.00625	12	0.76
8.0125	12	0.74
8.01875	12	0.74
8.025	12	0.74
8.03125	12	0.76
8.0375	12	0.74
8.04375	12	0.77
8.05	12	0.78
8.05625	12	0.78
8.0625	12	0.79
8.06875	12	0.8
8.075	12	0.79
8.08125	12	0.8
8.0875	12	0.8
8.09375	12	0.81
8.1	12	0.81
8.10625	12	0.81
8.1125	12	0.81
8.11875	12	0.81
8.125	12	0.81
8.13125	12	0.81
8.1375	12	0.81
8.14375	12	0.81
8.15	12	0.81
8.15625	12	0.81
8.1625	12	0.81
8.16875	12	0.8
8.175	12	0.81
8.18125	12	0.8
8.1875	12	0.79
8.19375	12	0.8
8.2	12	0.79
8.20625	12	0.8
8.2125	12	0.79
8.21875	12	0.79
8.225	12	0.79
8.23125	12	0.78
8.2375	12	0.79
8.24375	12	0.79
8.25	12	0.79
8.25625	12	0.79
8.2625	12	0.78
8.26875	12	0.78
8.275	12	0.78
8.28125	12	0.78
8.2875	12	0.78
8.29375	12	0.78
8.3	12	0.78
8.30625	12	0.78
8.3125	12	0.78
8.31875	12	0.78
8.325	12	0.78
8.33125	12	0.77
8.3375	12	0.78
8.34375	12	0.77
8.35	12	0.76
8.35625	12	0.77
8.3625	12	0.76
8.36875	12	0.74
8.375	12	0.74
8.38125	12	0.74
8.3875	12	0.73
8.39375	12	0.7
8.4	12	0.7
8.40625	12	0.67
8.4125	12	0.68
8.41875	12	0.68
8.425	12	0.68
8.43125	12	0.68
8.4375	12	0.68
8.44375	12	0.68
8.45	12	0.69
8.45625	12	0.7
8.4625	12	0.69
8.46875	12	0.7
8.475	12	0.7
8.48125	12	0.7
8.4875	12	0.69
8.49375	12	0.7
8.5	12	0.7
8.50625	12	0.7
8.5125	12	0.7
8.51875	12	0.71
8.525	12	0.7
8.53125	12	0.71
8.5375	12	0.71
8.54375	12	0.71
8.55	12	0.72
8.55625	12	0.72
8.5625	12	0.72
8.56875	12	0.73
8.575	12	0.73
8.58125	12	0.74
8.5875	12	0.74
8.59375	12	0.76
8.6	12	0.74
8.60625	12	0.74
8.6125	12	0.73
8.61875	12	0.74
8.625	12	0.73
8.63125	12	0.74
8.6375	12	0.74
8.64375	12	0.76
8.65	12	0.74
8.65625	12	0.76
8.6625	12	0.76
8.66875	12	0.77
8.675	12	0.76
8.68125	12	0.76
8.6875	12	0.74
8.69375	12	0.76
8.7	12	0.74
8.70625	12	0.76
8.7125	12	0.76
8.71875	12	0.77
8.725	12	0.78
8.73125	12	0.79
8.7375	12	0.79
8.74375	12	0.8
8.75	12	0.8
8.75625	12	0.8
8.7625	12	0.79
8.76875	12	0.79
8.775	12	0.79
8.78125	12	0.79
8.7875	12	0.78
8.79375	12	0.77
8.8	12	0.76
8.80625	12	0.76
8.8125	12	0.74
8.81875	12	0.73
8.825	12	0.73
8.83125	12	0.72
8.8375	12	0.71
8.84375	12	0.7
8.85	12	0.69
8.85625	12	0.68
8.8625	12	0.68
8.86875	12	0.67
8.875	12	0.67
8.88125	12	0.67
8.8875	12	0.66
8.89375	12	0.66
8.9	12	0.66
8.90625	12	0.65
8.9125	12	0.65
8.91875	12	0.65
8.925	12	0.65
8.93125	12	0.64
8.9375	12	0.63
8.94375	12	0.64
8.95	12	0.63
8.95625	12	0.63
8.9625	12	0.62
8.96875	12	0.61
8.975	12	0.61
8.98125	12	0.6
8.9875	12	0.58
8.99375	12	0.53
9	12	0.53
9.00625	12	0.54
9.0125	12	0.53
9.01875	12	0.54
9.025	12	0.54
9.03125	12	0.55
9.0375	12	0.54
9.04375	12	0.55
9.05	12	0.54
9.05625	12	0.55
9.0625	12	0.54
9.06875	12	0.55
9.075	12	0.54
9.08125	12	0.55
9.0875	12	0.54
9.09375	12	0.55
9.1	12	0.54
9.10625	12	0.55
9.1125	12	0.55
