15.6	0	1.6288	0
15.7	0	1.6288	0
15.8	0	1.6288	0
15.9	0	1.6288	0
16	0	1.6288	-1.641
16.1	0	1.4647	0
16.2	0	1.4647	0
16.3	0	1.4647	0
16.4	0	1.4647	4.523
16.5	0	1.917	0
16.6	0	1.917	0
16.7	0	1.917	0
16.8	0	1.917	4.962
16.9	0	2.4132	0
17	0	2.4132	0
17.1	0	2.4132	0
17.2	0	2.4132	0
17.3	0	2.4132	-5.609
17.4	3	1.8523	0
17.5	3	1.8523	0
17.6	3	1.8523	0
17.7	3	1.8523	0
17.8	3	1.8523	-5.575
17.9	3	1.2948	0
18	3	1.2948	0
18.1	3	1.2948	0
18.2	3	1.2948	2.053
18.3	3	1.5001	0
18.4	3	1.5001	0
18.5	3	1.5001	0
18.6	3	1.5001	4.845
18.7	3	1.9846	0
18.8	3	1.9846	0
18.9	3	1.9846	0
19	3	1.9846	6.522
19.1	3	2.6368	0
19.2	3	2.6368	0
19.3	3	2.6368	0
19.4	3	2.6368	-6.639
19.5	3	1.9729	0
19.6	3	1.9729	0
19.7	3	1.9729	0
19.8	3	1.9729	5.322
19.9	3	2.5051	0
20	3	2.5051	0
20.1	3	2.5051	0
20.2	3	2.5051	-7.913
20.3	3	1.7138	0
20.4	3	1.7138	0
20.5	3	1.7138	0
20.6	3	1.7138	0
20.7	3	1.7138	2.717
20.8	3	1.9855	0
20.9	3	1.9855	0
21	3	1.9855	0
21.1	3	1.9855	0.908
21.2	3	2.0763	0
21.3	3	2.0763	0
21.4	3	2.0763	-9.741
21.5	3	1.1022	0
21.6	3	1.1022	0
21.7	3	1.1022	0
21.8	3	1.1022	0
21.9	3	1.1022	-3.4612
22	3	0.75608	0
22.1	3	0.75608	0
22.2	3	0.75608	0
22.3	3	0.75608	14.6282
22.4	3	2.2189	0
22.5	3	2.2189	0
22.6	3	2.2189	0
22.7	3	2.2189	0
22.8	3	2.2189	-3.028
22.9	3	1.9161	0
23	3	1.9161	0
23.1	3	1.9161	0
23.2	3	1.9161	7.23
23.3	3	2.6391	0
23.4	3	2.6391	0
23.5	3	2.6391	0
23.6	3	2.6391	0
23.7	3	2.6391	-6.744
23.8	3	1.9647	0
23.9	3	1.9647	0
24	3	1.9647	0
24.1	3	1.9647	-1.82
24.2	3	1.7827	0
24.3	3	1.7827	0
24.4	3	1.7827	0
24.5	3	1.7827	-0.757
24.6	3	1.707	0
24.7	3	1.707	0
24.8	3	1.707	6.5
24.9	3	2.357	0
25	3	2.357	0
25.1	3	2.357	0
25.2	3	2.357	0
25.3	3	2.357	-0.823
25.4	3	2.2747	0
25.5	3	2.2747	0
25.6	3	2.2747	0
25.7	3	2.2747	1.963
25.8	3	2.471	0
25.9	3	2.471	0
26	3	2.471	0
26.1	3	2.471	6.013
26.2	3	3.0723	0
26.3	3	3.0723	0
26.4	3	3.0723	0
26.5	3	3.0723	-7.383
26.6	3	2.334	0
26.7	3	2.334	0
26.8	3	2.334	0
26.9	3	2.334	0
27	3	2.334	-12.714
27.1	3	1.0626	0
27.2	3	1.0626	0
27.3	3	1.0626	0
27.4	3	1.0626	0
27.5	3	1.0626	10.106
27.6	3	2.0732	0
27.7	3	2.0732	0
27.8	3	2.0732	0
27.9	3	2.0732	0
28	3	2.0732	7.485
28.1	3	2.8217	0
28.2	3	2.8217	0
28.3	3	2.8217	0
28.4	3	2.8217	0
28.5	3	2.8217	-13.676
28.6	3	1.4541	0
28.7	3	1.4541	0
28.8	3	1.4541	0
28.9	3	1.4541	0
29	3	1.4541	0
29.1	3	1.4541	6.721
29.2	3	2.1262	9.387
29.3	3	3.0649	5.807
29.4	3	3.6456	5.843
29.5	3	4.2299	7.669
29.6	3	4.9968	-1.08
29.7	3	4.8888	5.605
29.8	3	5.4493	5.635
29.9	3	6.0128	7.584
30	3	6.7712	18.446
30.1	3	8.6158	6.056
30.2	3	9.2214	5.52
30.3	3	9.7734	0
30.4	3	9.7734	6.116
30.5	3	10.385	6.15
30.6	3	11	-0.87
30.7	3	10.913	7.45
30.8	3	11.658	7.49
30.9	3	12.407	10.71
31	3	13.478	-3.27
31.1	3	13.151	7.67
31.2	3	13.918	7.7
31.3	3	14.688	10.73
31.4	3	15.761	14.2
31.5	3	17.181	7.13
31.6	3	17.894	7.15
31.7	3	18.609	9.79
31.8	3	19.588	13.5
31.9	3	20.938	7.52
32	3	21.69	7.53
32.1	3	22.443	10.87
32.2	3	23.53	-5.03
32.3	3	23.027	7.99
32.4	3	23.826	7.98
32.5	3	24.624	11.3
32.6	3	25.754	-2.84
32.7	3	25.47	8.24
32.8	3	26.294	9.67
32.9	3	27.261	28.64
33	3	30.125	6.84
33.1	3	30.809	6.83
33.2	3	31.492	9.68
33.3	3	32.46	-15.68
33.4	3	30.892	6.68
33.5	3	31.56	6.64
33.6	3	32.224	9.34
33.7	3	33.158	14.9
33.8	3	34.648	7.74
33.9	3	35.422	7.68
34	3	36.19	9.94
34.1	3	37.184	10.98
34.2	3	38.282	10.88
34.3	3	39.37	4.74
34.4	3	39.844	23.56
34.5	3	42.2	-1.29
34.6	3	42.071	9.23
34.7	3	42.994	9.13
34.8	3	43.907	-0.91
34.9	3	43.816	7.41
35	3	44.557	7.34
35.1	3	45.291	20.95
35.2	3	47.386	7.05
35.3	3	48.091	6.98
35.4	3	48.789	7.37
35.5	3	49.526	9.5
35.6	3	50.476	9.37
35.7	3	51.413	-4.76
35.8	3	50.937	6.63
35.9	3	51.6	6.57
36	3	52.257	32.23
36.1	3	55.48	5.68
36.2	3	56.048	5.63
36.3	3	56.611	7.95
36.4	3	57.406	-4.47
36.5	3	56.959	7.18
36.6	3	57.677	7.09
36.7	3	58.386	-1.89
36.8	3	58.197	6.35
36.9	3	58.832	6.28
37	3	59.46	0.86
37.1	3	59.546	6.54
37.2	3	60.2	6.45
37.3	3	60.845	9.05
37.4	3	61.75	7.33
37.5	3	62.483	7.21
37.6	3	63.204	5.58
37.7	3	63.762	7.24
37.8	3	64.486	7.1
37.9	3	65.196	4.92
38	3	65.688	7.04
38.1	3	66.392	6.92
38.2	3	67.084	-1.74
38.3	3	66.91	5.73
38.4	3	67.483	5.64
38.5	3	68.047	4.57
38.6	3	68.504	12.23
38.7	3	69.727	5.23
38.8	3	70.25	6.63
38.9	3	70.913	6.5
39	3	71.563	-0.62
39.1	3	71.501	7.45
39.2	3	72.246	17.78
39.3	3	74.024	4.3
39.4	3	74.454	4.23
39.5	3	74.877	-6.64
39.6	3	74.213	4.04
39.7	3	74.617	3.97
39.8	3	75.014	12.98
39.9	3	76.312	4.07
40	3	76.719	4.01
40.1	3	77.12	12.21
40.2	3	78.341	3.79
40.3	3	78.72	3.72
40.4	3	79.092	-13.23
40.5	3	77.769	3.16
40.6	3	78.085	3.1
40.7	3	78.395	12.35
40.8	3	79.63	3.6
40.9	3	79.99	3.53
41	3	80.343	-3.19
41.1	3	80.024	3.42
41.2	3	80.366	3.34
41.3	3	80.7	4.79
41.4	3	81.179	3.96
41.5	3	81.575	3.87
41.6	3	81.962	-5.08
41.7	3	81.454	3.1
41.8	3	81.764	3.03
41.9	3	82.067	19.43
42	3	84.01	2.29
42.1	3	84.239	2.26
42.2	3	84.465	-5.74
42.3	3	83.891	2.62
42.4	3	84.153	2.56
42.5	3	84.409	1.01
42.6	3	84.51	3.44
42.7	3	84.854	4.27
42.8	3	85.281	4.56
42.9	3	85.737	1.08
43	3	85.845	3.62
43.1	3	86.207	-2.5
43.2	3	85.957	2.18
43.3	3	86.175	2.12
43.4	3	86.387	6.5
43.5	3	87.037	1.95
43.6	3	87.232	1.89
43.7	3	87.421	7.87
43.8	3	88.208	1.73
43.9	3	88.381	1.7
44	3	88.551	7.38
44.1	3	89.289	1.67
44.2	3	89.456	1.62
44.3	3	89.618	-10.04
44.4	3	88.614	1.36
44.5	3	88.75	1.33
44.6	3	88.883	-12.11
44.7	3	87.672	1.24
44.8	3	87.796	1.22
44.9	3	87.918	22.49
45	3	90.167	1.06
45.1	3	90.273	1.04
45.2	3	90.377	-7.04
45.3	3	89.673	1.2
45.4	3	89.793	1.17
45.5	3	89.91	9.03
45.6	3	90.813	1.05
45.7	3	90.918	1.01
45.8	3	91.019	-1.23
45.9	3	90.896	1.25
46	3	91.021	1.2
46.1	3	91.141	-5.71
46.2	3	90.57	0.97
46.3	3	90.667	0.93
46.4	3	90.76	-3.21
46.5	3	90.439	0.89
46.6	3	90.528	0.85
46.7	3	90.613	12.58
46.8	3	91.871	0.61
46.9	3	91.932	0.6
47	3	91.992	-11.24
47.1	3	90.868	0.61
47.2	3	90.929	0.58
47.3	3	90.987	1.57
47.4	3	91.144	1.06
47.5	3	91.25	9.42
47.6	3	92.192	0.5
47.7	3	92.242	0.47
47.8	3	92.289	-2.94
47.9	3	91.995	0.5
48	3	92.045	0.48
48.1	3	92.093	-10.61
48.2	3	91.032	0.34
48.3	3	91.066	0.31
48.4	3	91.097	8.03
48.5	3	91.9	0.3
48.6	3	91.93	0.29
48.7	3	91.959	0.45
48.8	3	92.004	0.51
48.9	3	92.055	0.15
49	3	92.07	0.34
49.1	3	92.104	2.9
49.2	3	92.394	0.16
49.3	3	92.41	0.14
49.4	3	92.424	-9.61
49.5	3	91.463	0.08
49.6	3	91.471	0.07
49.7	3	91.478	5.36
49.8	3	92.014	0.04
49.9	3	92.018	0.02
50	3	92.02	-5.29
50.1	3	91.491	0
50.2	3	91.491	-0.03
50.3	3	91.488	11.78
50.4	3	92.666	-0.05
50.5	3	92.661	-0.05
50.6	3	92.656	2.28
50.7	3	92.884	-0.12
50.8	3	92.872	-0.14
50.9	3	92.858	-7.66
51	3	92.092	-0.14
51.1	3	92.078	-0.15
51.2	3	92.063	2.99
51.3	3	92.362	-0.2
51.4	3	92.342	-0.22
51.5	3	92.32	1.64
51.6	3	92.484	-0.26
51.7	3	92.458	-0.28
51.8	3	92.43	-1.23
51.9	3	92.307	-0.36
52	3	92.271	0.23
52.1	3	92.294	-0.55
52.2	3	92.239	-4.61
52.3	3	91.778	-0.34
52.4	3	91.744	-0.36
52.5	3	91.708	3.23
52.6	3	92.031	-0.36
52.7	3	91.995	-0.37
52.8	3	91.958	-9.51
52.9	3	91.007	-0.33
53	3	90.974	-0.34
53.1	3	90.94	9.31
53.2	3	91.871	-0.37
53.3	3	91.834	-0.37
53.4	3	91.797	3.61
53.5	3	92.158	-0.46
53.6	3	92.112	-0.48
53.7	3	92.064	-7.96
53.8	3	91.268	-0.41
53.9	3	91.227	-0.42
54	3	91.185	0.59
54.1	3	91.244	-0.68
54.2	3	91.176	9.98
54.3	3	92.174	-0.44
54.4	3	92.13	-0.45
54.5	3	92.085	-12.25
54.6	3	90.86	-0.46
54.7	3	90.814	-0.46
54.8	3	90.768	1.56
54.9	3	90.924	-0.69
55	3	90.855	-0.69
55.1	3	90.786	3.04
55.2	3	91.09	-0.58
55.3	3	91.032	-0.7
55.4	3	90.962	-9.17
55.5	3	90.045	-0.52
55.6	3	89.993	-0.52
55.7	3	89.941	5.77
55.8	3	90.518	-0.59
55.9	3	90.459	-0.59
56	3	90.4	4.3
56.1	3	90.83	-0.62
56.2	3	90.768	-0.62
56.3	3	90.706	-4.4
56.4	3	90.266	-0.65
56.5	3	90.201	-0.65
56.6	3	90.136	-1.6
56.7	3	89.976	-0.81
56.8	3	89.895	-0.83
56.9	3	89.812	-10.1
57	3	88.802	-0.53
57.1	3	88.749	-0.66
57.2	3	88.683	2.1
57.3	3	88.893	-0.79
57.4	3	88.814	-0.78
57.5	3	88.736	-5.3
57.6	3	88.206	-0.7
57.7	3	88.136	-0.71
57.8	3	88.065	5.31
57.9	3	88.596	-0.66
58	3	88.53	-0.67
58.1	3	88.463	6.7
58.2	3	89.133	-0.65
58.3	3	89.068	-0.65
58.4	3	89.003	-2.74
58.5	3	88.729	-0.86
58.6	3	88.643	-0.86
58.7	3	88.557	-5.16
58.8	3	88.041	-0.76
58.9	3	87.965	-0.78
59	3	87.887	18.16
59.1	3	89.703	-0.55
59.2	3	89.648	-0.54
59.3	3	89.594	-17.34
59.4	3	87.86	-0.62
59.5	3	87.798	-0.62
59.6	3	87.736	2.87
59.7	3	88.023	-0.84
59.8	3	87.939	-0.84
59.9	3	87.855	-0.69
60	3	87.786	-1.3
60.1	3	87.656	0.23
60.2	3	87.679	-1.08
60.3	3	87.571	2.85
60.4	3	87.856	-0.81
60.5	3	87.775	-0.82
60.6	3	87.693	-17.63
60.7	3	85.93	-0.59
60.8	3	85.871	-0.59
60.9	3	85.812	3.13
61	3	86.125	-0.86
61.1	3	86.039	-0.86
61.2	3	85.953	-1.19
61.3	3	85.834	-1.11
61.4	3	85.723	10.41
61.5	3	86.764	-0.67
61.6	3	86.697	-0.66
61.7	3	86.631	-2.96
61.8	3	86.335	-0.95
61.9	3	86.24	-0.96
62	3	86.144	-0.21
62.1	3	86.123	-0.91
62.2	3	86.032	-0.74
62.3	3	85.958	-1.21
62.4	3	85.837	4.91
62.5	3	86.328	-0.76
62.6	3	86.252	-0.77
62.7	3	86.175	-8.81
62.8	3	85.294	-0.71
62.9	3	85.223	-0.7
63	3	85.153	-7.6
63.1	3	84.393	-0.75
63.2	3	84.318	-0.75
63.3	3	84.243	2.56
63.4	3	84.499	-0.87
63.5	3	84.412	-0.87
63.6	3	84.325	-0.9
63.7	3	84.235	-1.23
63.8	3	84.112	-1.97
63.9	3	83.915	-1.07
64	3	83.808	6.72
64.1	3	84.48	-0.73
64.2	3	84.407	-0.74
64.3	3	84.333	-9.65
64.4	3	83.368	-0.71
64.5	3	83.297	-0.71
64.6	3	83.226	6.38
64.7	3	83.864	-0.76
64.8	3	83.788	-0.75
64.9	3	83.713	8.31
65	3	84.544	-0.7
65.1	3	84.474	-0.7
65.2	3	84.404	-15
65.3	3	82.904	-0.65
65.4	3	82.839	-0.65
65.5	3	82.774	3.93
65.6	3	83.167	-0.83
65.7	3	83.084	-0.84
65.8	3	83	-3.8
65.9	3	82.62	-0.83
66	3	82.537	-0.83
66.1	3	82.454	-1.26
66.2	3	82.328	-1.07
66.3	3	82.221	13
66.4	3	83.521	-0.64
66.5	3	83.457	-0.64
66.6	3	83.393	-12.26
66.7	3	82.167	-0.69
66.8	3	82.098	-0.69
66.9	3	82.029	-3.81
67	3	81.648	-0.88
67.1	3	81.56	-0.87
67.2	3	81.473	0.04
67.3	3	81.477	-1.32
67.4	3	81.345	1.39
67.5	3	81.484	-0.92
67.6	3	81.392	-0.92
67.7	3	81.3	5.01
67.8	3	81.801	-0.8
67.9	3	81.721	-0.8
68	3	81.641	-6.27
68.1	3	81.014	-0.73
68.2	3	80.941	-0.73
68.3	3	80.868	10.26
68.4	3	81.894	-0.65
68.5	3	81.829	-0.65
68.6	3	81.764	-8.29
68.7	3	80.935	-0.73
68.8	3	80.862	-0.72
68.9	3	80.79	2.46
69	3	81.036	-0.85
69.1	3	80.951	-0.84
69.2	3	80.867	-8.74
69.3	3	79.993	-0.67
69.4	3	79.926	-0.67
69.5	3	79.859	3.24
69.6	3	80.183	-0.81
69.7	3	80.102	-0.8
69.8	3	80.022	4.15
69.9	3	80.437	-0.73
70	3	80.364	-0.72
70.1	3	80.292	-6.91
70.2	3	79.601	-0.7
70.3	3	79.531	-0.7
70.4	3	79.461	-0.35
70.5	3	79.426	-1.57
70.6	3	79.269	3.33
70.7	3	79.602	-0.79
70.8	3	79.523	-0.8
70.9	3	79.443	-0.09
71	3	79.434	-1.2
71.1	3	79.314	-7.67
71.2	3	78.547	-0.69
71.3	3	78.478	-0.69
71.4	3	78.409	7.66
71.5	3	79.175	-0.66
71.6	3	79.109	-0.66
71.7	3	79.043	5.44
71.8	3	79.587	-0.7
71.9	3	79.517	-0.7
72	3	79.447	1.59
72.1	3	79.606	-0.85
72.2	3	79.521	-0.84
72.3	3	79.437	-18.57
72.4	3	77.58	-0.58
72.5	3	77.522	-0.57
72.6	3	77.465	16.86
72.7	3	79.151	-0.58
72.8	3	79.093	-0.59
72.9	3	79.034	-0.29
73	3	79.005	-1.12
73.1	3	78.893	-7.52
73.2	3	78.141	-0.68
73.3	3	78.073	-0.67
73.4	3	78.006	-7.45
73.5	3	77.261	-0.65
73.6	3	77.196	-0.66
73.7	3	77.13	7.62
73.8	3	77.892	-0.64
73.9	3	77.828	-0.63
74	3	77.765	-3.27
74.1	3	77.438	-0.8
74.2	3	77.358	-0.8
74.3	3	77.278	-7.67
74.4	3	76.511	-0.65
74.5	3	76.446	-0.64
74.6	3	76.382	3.88
74.7	3	76.77	-0.71
74.8	3	76.699	-0.7
74.9	3	76.629	-0.53
75	3	76.576	-1.63
75.1	3	76.413	5.93
75.2	3	77.006	-0.7
75.3	3	76.936	-0.7
75.4	3	76.866	-3.67
75.5	3	76.499	-0.72
75.6	3	76.427	-0.72
75.7	3	76.355	-6.04
75.8	3	75.751	-0.61
75.9	3	75.69	-0.62
76	3	75.628	10.86
76.1	3	76.714	-0.56
76.2	3	76.658	-0.55
76.3	3	76.603	-0.53
76.4	3	76.55	-1.15
76.5	3	76.435	-6.56
76.6	3	75.779	-0.63
76.7	3	75.716	-0.63
76.8	3	75.653	2.13
76.9	3	75.866	-0.73
77	3	75.793	-0.73
77.1	3	75.72	-1.51
77.2	3	75.569	-0.86
77.3	3	75.483	-2.22
77.4	3	75.261	-0.84
77.5	3	75.177	-10.91
77.6	3	74.086	-0.56
77.7	3	74.03	-0.56
77.8	3	73.974	15.33
77.9	3	75.507	-0.51
78	3	75.456	-0.51
78.1	3	75.405	-12.67
78.2	3	74.138	-0.55
78.3	3	74.083	-0.55
78.4	3	74.028	3.49
78.5	3	74.377	-0.67
78.6	3	74.31	-0.66
78.7	3	74.244	5.06
78.8	3	74.75	-0.58
78.9	3	74.692	-0.57
79	3	74.635	2.38
79.1	3	74.873	-0.67
79.2	3	74.806	-0.67
79.3	3	74.739	-14.97
79.4	3	73.242	-0.47
79.5	3	73.195	-0.48
79.6	3	73.147	5.06
79.7	3	73.653	-0.61
79.8	3	73.592	-0.62
79.9	3	73.53	-6.03
80	3	72.927	-0.57
80.1	3	72.87	-0.57
80.2	3	72.813	14.32
80.3	3	74.245	-0.47
80.4	3	74.198	-0.47
80.5	3	74.151	-8.72
80.6	3	73.279	-0.56
80.7	3	73.223	-0.55
80.8	3	73.168	-2.88
80.9	3	72.88	-0.67
81	3	72.813	-0.66
81.1	3	72.747	-8.44
81.2	3	71.903	-0.53
81.3	3	71.85	-0.52
81.4	3	71.798	4.2
81.5	3	72.218	-0.58
81.6	3	72.16	-0.58
81.7	3	72.102	3.8
81.8	3	72.482	-0.57
81.9	3	72.425	-0.56
82	3	72.369	11.16
82.1	3	73.485	-0.46
82.2	3	73.439	-0.46
82.3	3	73.393	-9.77
82.4	3	72.416	-0.51
82.5	3	72.365	-0.5
82.6	3	72.315	-1.57
82.7	3	72.158	-0.73
82.8	3	72.085	2.25
82.9	3	72.31	-0.61
83	3	72.249	-0.61
83.1	3	72.188	-2.23
83.2	3	71.965	-0.64
83.3	3	71.901	-0.65
83.4	3	71.836	1.44
83.5	3	71.98	-0.71
83.6	3	71.909	2.21
83.7	3	72.13	-0.6
83.8	3	72.07	-0.59
83.9	3	72.011	-3.52
84	3	71.659	-0.57
84.1	3	71.602	-0.56
84.2	3	71.546	3
84.3	3	71.846	-0.53
84.4	3	71.793	-0.53
84.5	3	71.74	-4.72
84.6	3	71.268	-0.49
84.7	3	71.219	-0.5
84.8	3	71.169	-2.78
84.9	3	70.891	-0.57
85	3	70.834	-0.57
85.1	3	70.777	8.92
85.2	3	71.669	-0.44
85.3	3	71.625	-0.45
85.4	3	71.58	-4.55
85.5	3	71.125	-0.53
85.6	3	71.072	-0.52
85.7	3	71.02	-6.6
85.8	3	70.36	-0.45
85.9	3	70.315	-0.44
86	3	70.271	-0.69
86.1	3	70.202	-1
86.2	3	70.102	14.91
86.3	3	71.593	-0.4
86.4	3	71.553	-0.4
86.5	3	71.513	-9.04
86.6	3	70.609	-0.45
86.7	3	70.564	-0.45
86.8	3	70.519	-15.66
86.9	3	68.953	-0.38
87	3	68.915	-0.38
87.1	3	68.877	11.29
87.2	3	70.006	-0.41
87.3	3	69.965	-0.41
87.4	3	69.924	6.92
87.5	3	70.616	-0.43
87.6	3	70.573	-0.44
87.7	3	70.529	-4.03
87.8	3	70.126	-0.48
87.9	3	70.078	-0.49
88	3	70.029	-5.81
88.1	3	69.448	-0.42
88.2	3	69.406	-0.41
88.3	3	69.365	4.39
88.4	3	69.804	-0.45
88.5	3	69.759	-0.44
88.6	3	69.715	-13.45
88.7	3	68.37	-0.35
88.8	3	68.335	-0.36
88.9	3	68.299	15.36
89	3	69.835	-0.37
89.1	3	69.798	-0.36
89.2	3	69.762	1.06
89.3	3	69.868	-0.7
89.4	3	69.798	-9.49
89.5	3	68.849	-0.4
89.6	3	68.809	-0.4
89.7	3	68.769	4.64
89.8	3	69.233	-0.42
89.9	3	69.191	-0.43
90	3	69.148	7.55
90.1	3	69.903	-0.38
90.2	3	69.865	-0.37
90.3	3	69.828	-12.08
90.4	3	68.62	-0.35
90.5	3	68.585	-0.35
90.6	3	68.55	6.11
90.7	3	69.161	-0.4
90.8	3	69.121	-0.39
90.9	3	69.082	-3.85
91	3	68.697	-0.43
91.1	3	68.654	-0.43
91.2	3	68.611	0.47
91.3	3	68.658	-0.57
91.4	3	68.601	12.89
91.5	3	69.89	-0.32
91.6	3	69.858	-0.32
91.7	3	69.826	-6.93
91.8	3	69.133	-0.39
91.9	3	69.094	-0.38
92	3	69.056	-12.8
92.1	3	67.776	-0.32
92.2	3	67.744	-0.32
92.3	3	67.712	-1.55
92.4	3	67.557	-0.65
92.5	3	67.492	-2.25
92.6	3	67.267	-0.59
92.7	3	67.208	9.75
92.8	3	68.183	-0.34
92.9	3	68.149	-0.34
93	3	68.115	6.11
93.1	3	68.726	-0.35
93.2	3	68.691	-0.36
93.3	3	68.655	-12.84
93.4	3	67.371	-0.3
93.5	3	67.341	-0.3
93.6	3	67.311	0.93
93.7	3	67.404	-0.61
93.8	3	67.343	6.58
93.9	3	68.001	-0.35
94	3	67.966	-0.34
94.1	3	67.932	-1.16
94.2	3	67.816	-0.5
94.3	3	67.766	0.87
94.4	3	67.853	-0.47
94.5	3	67.806	-2.15
94.6	3	67.591	-0.44
94.7	3	67.547	-0.43
94.8	3	67.504	-3.94
94.9	3	67.11	-0.22
95	3	67.088	-0.41
95.1	3	67.047	-1.73
95.2	3	66.874	-0.42
95.3	3	66.832	-0.42
95.4	3	66.79	-1.28
95.5	3	66.662	-0.24
95.6	3	66.638	-0.5
95.7	3	66.588	3.1
95.8	3	66.898	-0.35
95.9	3	66.863	-0.35
96	3	66.828	-4.65
96.1	3	66.363	-0.31
96.2	3	66.332	-0.31
96.3	3	66.301	4.44
96.4	3	66.745	-0.32
96.5	3	66.713	-0.31
96.6	3	66.682	-3.67
96.7	3	66.315	-0.33
96.8	3	66.282	-0.33
96.9	3	66.249	-2.59
97	3	65.99	-0.34
97.1	3	65.956	-0.33
97.2	3	65.923	7.39
97.3	3	66.662	-0.27
97.4	3	66.635	-0.27
97.5	3	66.608	2.37
97.6	3	66.845	-0.35
97.7	3	66.81	-0.34
97.8	3	66.776	8.05
97.9	3	67.581	-0.27
98	3	67.554	-0.27
98.1	3	67.527	-6.66
98.2	3	66.861	-0.28
98.3	3	66.833	-0.29
98.4	3	66.804	-13.59
98.5	3	65.445	-0.24
98.6	3	65.421	-0.24
98.7	3	65.397	10.51
98.8	3	66.448	-0.25
98.9	3	66.423	-0.26
99	3	66.397	-14.65
99.1	3	64.932	-0.23
99.2	3	64.909	-0.23
99.3	3	64.886	9.13
